agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd
USGS,382526099492301.00,GW,3/1/1975,,,79.5,,,,USGS,D,2,S,S,A
USGS,382526099492301.00,GW,12/17/1975,,,81.31,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/23/1976,,,83.98,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/5/1977,,,83.2,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/19/1977,,,84.49,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/10/1978,,,84.4,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/27/1978,,,87.4,,,,,D,1,U,S,A
USGS,382526099492301.00,GW,1/2/1979,,,87.39,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/20/1979,,,87.84,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/14/1980,,,87.2,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/23/1981,,,88.32,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/6/1982,,,88.23,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/22/1982,,,87.9,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/6/1983,,,87.9,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/21/1983,,,89.83,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,2/6/1984,,,88.54,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/10/1984,,,89.1,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/21/1985,,,89.9,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/19/1985,,,87.76,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/23/1986,,,87.54,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/17/1986,,,88.17,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/22/1987,,,88.14,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/9/1987,,,87.06,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/23/1987,,,86.87,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/9/1988,,,87.61,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/12/1989,,,87.84,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/26/1989,,,88.72,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/13/1990,,,88.58,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/12/1990,,,88.34,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/3/1991,,,89.96,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/12/1991,,,89.53,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/14/1992,,,89.41,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/18/1992,,,89.07,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/25/1993,,,88.83,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/15/1993,,,93.28,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/5/1994,,,87.32,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/18/1995,,,87.72,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,12/13/1995,,,108.87,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/25/1996,,,87.64,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/9/1997,,,87.4,,,,,D,2,U,S,A
USGS,382526099492301.00,GW,1/8/1998,,,86.92,,,,,D,2,U,S,A
USGS,382759097582301.00,GW,12/1/1945,,,30.1,,,,USGS,D,2,S,S,A
USGS,382815100234601.00,GW,4/6/1977,,,100,,,,,D,0,D,R,A
USGS,382841101214201.00,GW,5/4/1978,,,360,,,,,D,2,D,R,A
USGS,382845098075101.00,GW,4/1/1971,,,9.1,,,,USGS,D,2,S,S,A
USGS,382850098140801.00,GW,11/1/1945,,,31,,,,USGS,D,2,S,S,A
USGS,382941098550801.00,GW,7/1/1944,,,40.1,,,,USGS,D,2,S,S,A
USGS,383006098362701.00,GW,7/1/1944,,,25.6,,,,USGS,D,2,S,S,A
USGS,383023098003601.00,GW,12/1/1945,,,34.2,,,,USGS,D,2,S,S,A
USGS,383100098561601.00,GW,9/1/1944,,,152,,,,USGS,D,2,S,S,A
USGS,383105098321001.00,GW,8/1/1944,,,37,,,,,D,2,O,R,A
USGS,383129098474301.00,GW,10/1/1944,,,19.4,,,,USGS,D,2,S,S,A
USGS,383132098520101.00,GW,7/1/1944,,,78.1,,,,USGS,D,2,S,S,A
USGS,383138099190401.00,GW,5/1/1953,,,157,,,,,D,2,O,R,A
USGS,383151099185601.00,GW,10/1/1954,,,160,,,,,D,2,O,R,A
USGS,383210098211001.00,GW,10/27/1966,,,99.55,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,11/23/1966,,,100.3,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/21/1966,,,105.22,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,1/17/1967,,,102.04,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,2/21/1967,,,101,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/22/1967,,,98.18,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,4/21/1967,,,95.68,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,5/24/1967,,,103.08,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/20/1967,,,97.6,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,7/26/1967,,,111.13,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,8/22/1967,,,112.28,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/18/1967,,,107.1,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,10/24/1967,,,103.83,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,11/22/1967,,,109.27,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/19/1967,,,110.45,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,1/25/1968,,,107.47,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,2/23/1968,,,116.37,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/18/1968,,,118.97,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,4/23/1968,,,120.59,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,5/24/1968,,,118.16,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/17/1968,,,121.15,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,7/23/1968,,,123.7,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,8/30/1968,,,126.9,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/25/1968,,,128.4,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,10/17/1968,,,123.89,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,11/25/1968,,,119.7,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/23/1968,,,118.43,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,2/4/1969,,,114,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,2/27/1969,,,115.6,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/25/1969,,,118.43,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,4/22/1969,,,120.18,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,5/21/1969,,,120.86,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/18/1969,,,120.9,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,7/23/1969,,,124.77,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,8/20/1969,,,128.57,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/19/1969,,,121.48,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,10/20/1969,,,119.05,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,11/21/1969,,,118.5,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/19/1969,,,113,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,1/16/1970,,,114.3,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,2/20/1970,,,113.1,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,4/8/1970,,,114.35,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,4/20/1970,,,114.2,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,5/21/1970,,,100.88,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/15/1970,,,97,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,7/28/1970,,,115.15,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,8/24/1970,,,97.7,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/16/1970,,,92.25,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,10/20/1970,,,85.25,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,11/23/1970,,,93.35,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/22/1970,,,92.65,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,1/25/1971,,,83.15,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/15/1971,,,78.4,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,4/21/1971,,,75.17,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,5/19/1971,,,74.5,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/18/1971,,,79.08,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,7/21/1971,,,81.2,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,8/25/1971,,,96.24,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/22/1971,,,107.76,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,10/26/1971,,,95.93,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,11/23/1971,,,97.97,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/16/1971,,,95.4,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,1/26/1972,,,80.45,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,2/21/1972,,,96.44,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/21/1972,,,92.75,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,4/24/1972,,,92.1,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,5/23/1972,,,93.94,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/22/1972,,,81.3,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,7/21/1972,,,84.98,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,8/17/1972,,,86.18,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/22/1972,,,75.28,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,10/24/1972,,,87.9,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,11/20/1972,,,93.37,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/18/1972,,,97.08,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,1/23/1973,,,91.23,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,2/19/1973,,,88.69,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/15/1973,,,90.74,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/26/1973,,,89.05,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,10/11/1973,,,90.94,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/26/1973,,,83.35,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/14/1974,,,88.39,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,7/2/1974,,,87.28,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/16/1974,,,99.87,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/16/1974,,,93.95,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/17/1975,,,96.82,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/19/1975,,,99.72,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/18/1975,,,101.45,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/16/1975,,,95.95,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/19/1976,,,94.42,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/23/1976,,,97.36,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/24/1976,,,115.07,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/22/1976,,,98.45,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/21/1977,,,101.82,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/17/1977,,,86.86,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/27/1977,,,100.86,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/21/1977,,,100.15,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/22/1978,,,101.82,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/19/1978,,,94.55,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/19/1978,,,115.04,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/20/1978,,,97.87,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/27/1979,,,93.01,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/18/1979,,,107.16,,,,,D,2,U,U,A
USGS,383210098211001.00,GW,9/13/1979,,,120.06,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/27/1979,,,105.55,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/28/1980,,,93.62,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/27/1980,,,106.1,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/16/1980,,,121.87,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/23/1980,,,102.57,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/26/1981,,,103.81,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/16/1981,,,100.8,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/16/1981,,,110.78,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/14/1981,,,80.46,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/17/1982,,,77.12,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/9/1982,,,76.94,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/7/1982,,,93.36,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/16/1982,,,75.06,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/9/1983,,,68.05,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/6/1983,,,72.19,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/9/1983,,,104.97,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/9/1983,,,82.03,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/12/1984,,,73.48,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/8/1984,,,59.11,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/10/1984,,,102.7,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/18/1984,,,82.3,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/7/1985,,,76.17,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/13/1985,,,74.66,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/13/1985,,,80.27,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/12/1985,,,55.89,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/17/1986,,,61.74,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/12/1986,,,74.14,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/10/1986,,,88.16,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/10/1986,,,76.89,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/11/1987,,,69.38,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/9/1987,,,69.43,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/9/1987,,,75.93,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/8/1987,,,67.35,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/11/1988,,,65.77,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/17/1988,,,77.43,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/12/1988,,,87.77,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/12/1988,,,63.92,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/10/1989,,,68.14,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/12/1989,,,72.57,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/25/1989,,,65.98,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/12/1989,,,60.37,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/19/1990,,,49.04,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/14/1990,,,50.21,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/17/1990,,,50.67,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/14/1990,,,51.54,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/12/1991,,,51.67,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/11/1991,,,50.98,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/9/1991,,,51.17,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/9/1991,,,51.29,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/17/1992,,,51.44,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/22/1992,,,50.54,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/8/1992,,,51.41,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/15/1992,,,51.5,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/15/1993,,,51.28,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/8/1993,,,50.18,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/13/1993,,,47.03,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/13/1993,,,48.7,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/15/1994,,,51.02,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,9/12/1994,,,73.87,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/8/1994,,,54.02,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/8/1995,,,49.93,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,6/12/1995,,,58.32,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,12/11/1995,,,45.71,,,,,D,2,U,S,A
USGS,383210098211001.00,GW,3/11/1996,,,45.3,,,,,D,2,U,S,A
USGS,383221101550501.00,GW,12/1/1948,,,,,,D,,D,,U,U,A
USGS,383224098384001.00,GW,10/1/1944,,,116,,,,USGS,D,2,S,S,A
USGS,383236098194701.00,GW,10/14/1966,,,87.6,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,10/27/1966,,,89.05,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,11/23/1966,,,97.65,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,1/17/1967,,,93.08,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,2/21/1967,,,92.01,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,3/22/1967,,,90.21,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,4/21/1967,,,88.46,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,5/24/1967,,,92.82,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,6/20/1967,,,89.94,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,7/26/1967,,,97.9,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,8/22/1967,,,99.67,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,9/18/1967,,,97.3,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,10/24/1967,,,94.42,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,11/22/1967,,,96.42,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,12/19/1967,,,97.93,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,1/25/1968,,,95.66,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,2/23/1968,,,101.98,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,3/18/1968,,,104.67,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,4/23/1968,,,106,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,5/24/1968,,,104.19,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,6/17/1968,,,105.79,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,7/23/1968,,,117.55,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,8/30/1968,,,115.35,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,9/25/1968,,,123.8,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,10/17/1968,,,110.4,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,11/25/1968,,,105.7,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,12/23/1968,,,104.46,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,2/4/1969,,,103.37,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,2/27/1969,,,103.39,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,3/25/1969,,,103.95,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,4/22/1969,,,103.76,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,5/21/1969,,,105,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,6/18/1969,,,105.2,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,7/23/1969,,,118.96,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,8/20/1969,,,122.37,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,9/19/1969,,,107.95,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,10/20/1969,,,105.02,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,11/21/1969,,,104.25,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,12/19/1969,,,100.72,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,1/16/1970,,,100.4,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,2/20/1970,,,101,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,4/8/1970,,,102.98,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,4/20/1970,,,102.15,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,5/21/1970,,,94.95,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,6/15/1970,,,90.34,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,7/28/1970,,,117.3,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,8/24/1970,,,108.04,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,9/16/1970,,,96.64,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,10/20/1970,,,82.2,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,11/23/1970,,,85.3,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,12/22/1970,,,86.18,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,1/25/1971,,,78.4,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,3/15/1971,,,74.44,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,4/21/1971,,,72.23,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,5/19/1971,,,71.38,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,6/18/1971,,,73.13,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,7/21/1971,,,104.65,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,8/25/1971,,,120.8,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,9/22/1971,,,101.5,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,10/26/1971,,,89.65,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,11/23/1971,,,88.1,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,12/16/1971,,,86.42,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,1/26/1972,,,77.2,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,2/21/1972,,,84.2,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,3/21/1972,,,85.1,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,4/24/1972,,,83.55,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,5/23/1972,,,84.75,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,6/22/1972,,,77.16,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,7/21/1972,,,95.39,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,8/17/1972,,,108.4,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,9/22/1972,,,75.07,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,10/24/1972,,,79.84,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,11/20/1972,,,83.73,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,12/18/1972,,,85.92,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,1/23/1973,,,84.3,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,2/19/1973,,,81,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,3/15/1973,,,80.42,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,6/26/1973,,,87.55,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,10/11/1973,,,87.89,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,12/26/1973,,,80.21,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,3/14/1974,,,81.77,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,7/2/1974,,,99.62,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,9/16/1974,,,97.71,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,12/16/1974,,,80.76,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,3/17/1975,,,83.94,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,6/19/1975,,,86,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,9/18/1975,,,90.54,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,12/16/1975,,,84.26,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,3/19/1976,,,81.44,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,6/23/1976,,,105.26,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,9/24/1976,,,117.08,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,12/22/1976,,,85.32,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,3/21/1977,,,88.8,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,6/17/1977,,,79.68,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,9/27/1977,,,90.18,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,12/21/1977,,,95.68,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,3/22/1978,,,90.1,,,,,D,1,U,S,A
USGS,383236098194701.00,GW,6/19/1978,,,86.04,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,9/19/1978,,,120.57,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,12/20/1978,,,85.69,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,3/27/1979,,,80.12,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,6/18/1979,,,110.66,,,,,D,2,U,U,A
USGS,383236098194701.00,GW,9/13/1979,,,132.35,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,12/27/1979,,,97.42,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,3/28/1980,,,79.95,,,,,D,2,U,S,A
USGS,383236098194701.00,GW,6/27/1980,,,113.24,,,,,D,2,U,S,A
